Node_4d(x=57, y=100, floor='LL', building='RoyCarver') Node_4d(x=57, y=100, floor='LL', building='RoyCarver') normal 1
Node_4d(x=351, y=221, floor='LL', building='RoyCarver') Node_4d(x=351, y=221, floor='LL', building='RoyCarver') normal 1
Node_4d(x=351, y=221, floor='LL', building='RoyCarver') Node_4d(x=358, y=218, floor='LL', building='RoyCarver') normal 1
Node_4d(x=351, y=221, floor='LL', building='RoyCarver') Node_4d(x=345, y=230, floor='LL', building='RoyCarver') door 1000
Node_4d(x=351, y=271, floor='LL', building='RoyCarver') Node_4d(x=351, y=271, floor='LL', building='RoyCarver') normal 1
Node_4d(x=351, y=271, floor='LL', building='RoyCarver') Node_4d(x=344, y=275, floor='LL', building='RoyCarver') door 1000
Node_4d(x=360, y=247, floor='LL', building='RoyCarver') Node_4d(x=360, y=247, floor='LL', building='RoyCarver') normal 1
Node_4d(x=360, y=247, floor='LL', building='RoyCarver') Node_4d(x=367, y=250, floor='LL', building='RoyCarver') normal 1
Node_4d(x=360, y=247, floor='LL', building='RoyCarver') Node_4d(x=359, y=255, floor='LL', building='RoyCarver') normal 1
Node_4d(x=360, y=247, floor='LL', building='RoyCarver') Node_4d(x=352, y=251, floor='LL', building='RoyCarver') normal 1
Node_4d(x=360, y=247, floor='LL', building='RoyCarver') Node_4d(x=352, y=242, floor='LL', building='RoyCarver') normal 1
Node_4d(x=360, y=247, floor='LL', building='RoyCarver') Node_4d(x=365, y=239, floor='LL', building='RoyCarver') normal 1
Node_4d(x=363, y=107, floor='LL', building='RoyCarver') Node_4d(x=363, y=107, floor='LL', building='RoyCarver') normal 1
Node_4d(x=363, y=107, floor='LL', building='RoyCarver') Node_4d(x=371, y=105, floor='LL', building='RoyCarver') door 1000
Node_4d(x=365, y=115, floor='LL', building='RoyCarver') Node_4d(x=365, y=115, floor='LL', building='RoyCarver') normal 1
Node_4d(x=365, y=115, floor='LL', building='RoyCarver') Node_4d(x=358, y=112, floor='LL', building='RoyCarver') normal 1
Node_4d(x=365, y=115, floor='LL', building='RoyCarver') Node_4d(x=371, y=114, floor='LL', building='RoyCarver') door 1000
Node_4d(x=365, y=115, floor='LL', building='RoyCarver') Node_4d(x=371, y=123, floor='LL', building='RoyCarver') door 1000
Node_4d(x=373, y=83, floor='LL', building='RoyCarver') Node_4d(x=373, y=83, floor='LL', building='RoyCarver') normal 1
Node_4d(x=373, y=83, floor='LL', building='RoyCarver') Node_4d(x=376, y=90, floor='LL', building='RoyCarver') normal 1
Node_4d(x=373, y=83, floor='LL', building='RoyCarver') Node_4d(x=378, y=76, floor='LL', building='RoyCarver') normal 1
Node_4d(x=373, y=83, floor='LL', building='RoyCarver') Node_4d(x=382, y=83, floor='LL', building='RoyCarver') normal 1
Node_4d(x=373, y=83, floor='LL', building='RoyCarver') Node_4d(x=368, y=75, floor='LL', building='RoyCarver') normal 1
Node_4d(x=373, y=83, floor='LL', building='RoyCarver') Node_4d(x=368, y=92, floor='LL', building='RoyCarver') normal 1
Node_4d(x=382, y=35, floor='LL', building='RoyCarver') Node_4d(x=382, y=35, floor='LL', building='RoyCarver') normal 1
Node_4d(x=382, y=35, floor='LL', building='RoyCarver') Node_4d(x=371, y=30, floor='LL', building='RoyCarver') door 1000
Node_4d(x=382, y=103, floor='LL', building='RoyCarver') Node_4d(x=382, y=103, floor='LL', building='RoyCarver') normal 1
Node_4d(x=382, y=103, floor='LL', building='RoyCarver') Node_4d(x=371, y=105, floor='LL', building='RoyCarver') door 1000
Node_4d(x=384, y=114, floor='LL', building='RoyCarver') Node_4d(x=384, y=114, floor='LL', building='RoyCarver') normal 1
Node_4d(x=384, y=114, floor='LL', building='RoyCarver') Node_4d(x=392, y=115, floor='LL', building='RoyCarver') normal 1
Node_4d(x=384, y=114, floor='LL', building='RoyCarver') Node_4d(x=376, y=112, floor='LL', building='RoyCarver') normal 1
Node_4d(x=393, y=131, floor='LL', building='RoyCarver') Node_4d(x=393, y=131, floor='LL', building='RoyCarver') normal 1
Node_4d(x=393, y=131, floor='LL', building='RoyCarver') Node_4d(x=390, y=138, floor='LL', building='RoyCarver') normal 1
Node_4d(x=393, y=131, floor='LL', building='RoyCarver') Node_4d(x=399, y=125, floor='LL', building='RoyCarver') normal 1
Node_4d(x=393, y=131, floor='LL', building='RoyCarver') Node_4d(x=399, y=137, floor='LL', building='RoyCarver') normal 1
Node_4d(x=393, y=131, floor='LL', building='RoyCarver') Node_4d(x=389, y=122, floor='LL', building='RoyCarver') normal 1
Node_4d(x=393, y=131, floor='LL', building='RoyCarver') Node_4d(x=383, y=133, floor='LL', building='RoyCarver') normal 1
Node_4d(x=393, y=131, floor='LL', building='RoyCarver') Node_4d(x=405, y=131, floor='LL', building='RoyCarver') normal 1
Node_4d(x=59, y=108, floor='LL', building='RoyCarver') Node_4d(x=59, y=108, floor='LL', building='RoyCarver') normal 1
Node_4d(x=59, y=108, floor='LL', building='RoyCarver') Node_4d(x=65, y=102, floor='LL', building='RoyCarver') normal 1
Node_4d(x=59, y=108, floor='LL', building='RoyCarver') Node_4d(x=65, y=114, floor='LL', building='RoyCarver') normal 1
Node_4d(x=59, y=130, floor='LL', building='RoyCarver') Node_4d(x=59, y=130, floor='LL', building='RoyCarver') normal 1
Node_4d(x=59, y=130, floor='LL', building='RoyCarver') Node_4d(x=60, y=138, floor='LL', building='RoyCarver') normal 1
Node_4d(x=59, y=130, floor='LL', building='RoyCarver') Node_4d(x=66, y=126, floor='LL', building='RoyCarver') normal 1
Node_4d(x=59, y=130, floor='LL', building='RoyCarver') Node_4d(x=67, y=135, floor='LL', building='RoyCarver') normal 1
Node_4d(x=60, y=138, floor='LL', building='RoyCarver') Node_4d(x=60, y=138, floor='LL', building='RoyCarver') normal 1
Node_4d(x=60, y=138, floor='LL', building='RoyCarver') Node_4d(x=67, y=135, floor='LL', building='RoyCarver') normal 1
Node_4d(x=65, y=102, floor='LL', building='RoyCarver') Node_4d(x=65, y=102, floor='LL', building='RoyCarver') normal 1
Node_4d(x=65, y=102, floor='LL', building='RoyCarver') Node_4d(x=72, y=99, floor='LL', building='RoyCarver') normal 1
Node_4d(x=80, y=102, floor='LL', building='RoyCarver') Node_4d(x=80, y=102, floor='LL', building='RoyCarver') normal 1
Node_4d(x=80, y=102, floor='LL', building='RoyCarver') Node_4d(x=88, y=103, floor='LL', building='RoyCarver') normal 1
Node_4d(x=80, y=102, floor='LL', building='RoyCarver') Node_4d(x=72, y=99, floor='LL', building='RoyCarver') door 1000
Node_4d(x=88, y=103, floor='LL', building='RoyCarver') Node_4d(x=88, y=103, floor='LL', building='RoyCarver') normal 1
Node_4d(x=88, y=103, floor='LL', building='RoyCarver') Node_4d(x=96, y=102, floor='LL', building='RoyCarver') normal 1
Node_4d(x=88, y=103, floor='LL', building='RoyCarver') Node_4d(x=93, y=110, floor='LL', building='RoyCarver') door 1000
Node_4d(x=91, y=188, floor='LL', building='RoyCarver') Node_4d(x=91, y=188, floor='LL', building='RoyCarver') normal 1
Node_4d(x=91, y=188, floor='LL', building='RoyCarver') Node_4d(x=90, y=180, floor='LL', building='RoyCarver') normal 1
Node_4d(x=91, y=188, floor='LL', building='RoyCarver') Node_4d(x=98, y=192, floor='LL', building='RoyCarver') normal 1
Node_4d(x=91, y=188, floor='LL', building='RoyCarver') Node_4d(x=91, y=197, floor='LL', building='RoyCarver') normal 1
Node_4d(x=91, y=197, floor='LL', building='RoyCarver') Node_4d(x=91, y=197, floor='LL', building='RoyCarver') normal 1
Node_4d(x=91, y=197, floor='LL', building='RoyCarver') Node_4d(x=98, y=200, floor='LL', building='RoyCarver') door 1000
Node_4d(x=91, y=197, floor='LL', building='RoyCarver') Node_4d(x=98, y=192, floor='LL', building='RoyCarver') normal 1
Node_4d(x=91, y=197, floor='LL', building='RoyCarver') Node_4d(x=91, y=206, floor='LL', building='RoyCarver') normal 1
Node_4d(x=91, y=197, floor='LL', building='RoyCarver') Node_4d(x=78, y=202, floor='LL', building='RoyCarver') door 1000
Node_4d(x=91, y=206, floor='LL', building='RoyCarver') Node_4d(x=91, y=206, floor='LL', building='RoyCarver') normal 1
Node_4d(x=91, y=206, floor='LL', building='RoyCarver') Node_4d(x=91, y=215, floor='LL', building='RoyCarver') normal 1
Node_4d(x=91, y=206, floor='LL', building='RoyCarver') Node_4d(x=98, y=200, floor='LL', building='RoyCarver') door 1000
Node_4d(x=91, y=215, floor='LL', building='RoyCarver') Node_4d(x=91, y=215, floor='LL', building='RoyCarver') normal 1
Node_4d(x=91, y=215, floor='LL', building='RoyCarver') Node_4d(x=91, y=224, floor='LL', building='RoyCarver') normal 1
Node_4d(x=91, y=224, floor='LL', building='RoyCarver') Node_4d(x=91, y=224, floor='LL', building='RoyCarver') normal 1
Node_4d(x=91, y=224, floor='LL', building='RoyCarver') Node_4d(x=98, y=227, floor='LL', building='RoyCarver') normal 1
Node_4d(x=91, y=224, floor='LL', building='RoyCarver') Node_4d(x=88, y=232, floor='LL', building='RoyCarver') normal 1
Node_4d(x=92, y=150, floor='LL', building='RoyCarver') Node_4d(x=92, y=150, floor='LL', building='RoyCarver') normal 1
Node_4d(x=92, y=150, floor='LL', building='RoyCarver') Node_4d(x=93, y=158, floor='LL', building='RoyCarver') normal 1
Node_4d(x=92, y=150, floor='LL', building='RoyCarver') Node_4d(x=93, y=137, floor='LL', building='RoyCarver') normal 1
Node_4d(x=93, y=110, floor='LL', building='RoyCarver') Node_4d(x=93, y=110, floor='LL', building='RoyCarver') normal 1
Node_4d(x=93, y=110, floor='LL', building='RoyCarver') Node_4d(x=93, y=119, floor='LL', building='RoyCarver') door 1000
Node_4d(x=93, y=110, floor='LL', building='RoyCarver') Node_4d(x=96, y=102, floor='LL', building='RoyCarver') door 1000
Node_4d(x=93, y=110, floor='LL', building='RoyCarver') Node_4d(x=99, y=110, floor='LL', building='RoyCarver') door 1000
Node_4d(x=93, y=110, floor='LL', building='RoyCarver') Node_4d(x=99, y=124, floor='LL', building='RoyCarver') door 1000
Node_4d(x=93, y=119, floor='LL', building='RoyCarver') Node_4d(x=93, y=119, floor='LL', building='RoyCarver') normal 1
Node_4d(x=93, y=119, floor='LL', building='RoyCarver') Node_4d(x=93, y=128, floor='LL', building='RoyCarver') normal 1
Node_4d(x=93, y=119, floor='LL', building='RoyCarver') Node_4d(x=99, y=110, floor='LL', building='RoyCarver') door 1000
Node_4d(x=93, y=128, floor='LL', building='RoyCarver') Node_4d(x=93, y=128, floor='LL', building='RoyCarver') normal 1
Node_4d(x=93, y=128, floor='LL', building='RoyCarver') Node_4d(x=93, y=137, floor='LL', building='RoyCarver') normal 1
Node_4d(x=93, y=137, floor='LL', building='RoyCarver') Node_4d(x=93, y=137, floor='LL', building='RoyCarver') normal 1
Node_4d(x=93, y=158, floor='LL', building='RoyCarver') Node_4d(x=93, y=158, floor='LL', building='RoyCarver') normal 1
Node_4d(x=93, y=158, floor='LL', building='RoyCarver') Node_4d(x=101, y=159, floor='LL', building='RoyCarver') normal 1
Node_4d(x=93, y=158, floor='LL', building='RoyCarver') Node_4d(x=88, y=165, floor='LL', building='RoyCarver') normal 1
Node_4d(x=96, y=102, floor='LL', building='RoyCarver') Node_4d(x=96, y=102, floor='LL', building='RoyCarver') normal 1
Node_4d(x=96, y=102, floor='LL', building='RoyCarver') Node_4d(x=104, y=103, floor='LL', building='RoyCarver') normal 1
Node_4d(x=98, y=192, floor='LL', building='RoyCarver') Node_4d(x=98, y=192, floor='LL', building='RoyCarver') normal 1
Node_4d(x=98, y=192, floor='LL', building='RoyCarver') Node_4d(x=105, y=189, floor='LL', building='RoyCarver') normal 1
Node_4d(x=98, y=192, floor='LL', building='RoyCarver') Node_4d(x=101, y=199, floor='LL', building='RoyCarver') normal 1
Node_4d(x=98, y=192, floor='LL', building='RoyCarver') Node_4d(x=98, y=200, floor='LL', building='RoyCarver') door 1000
Node_4d(x=101, y=159, floor='LL', building='RoyCarver') Node_4d(x=101, y=159, floor='LL', building='RoyCarver') normal 1
Node_4d(x=101, y=159, floor='LL', building='RoyCarver') Node_4d(x=110, y=159, floor='LL', building='RoyCarver') normal 1
Node_4d(x=104, y=103, floor='LL', building='RoyCarver') Node_4d(x=104, y=103, floor='LL', building='RoyCarver') normal 1
Node_4d(x=104, y=103, floor='LL', building='RoyCarver') Node_4d(x=113, y=103, floor='LL', building='RoyCarver') normal 1
Node_4d(x=104, y=214, floor='LL', building='RoyCarver') Node_4d(x=104, y=214, floor='LL', building='RoyCarver') normal 1
Node_4d(x=104, y=214, floor='LL', building='RoyCarver') Node_4d(x=101, y=207, floor='LL', building='RoyCarver') normal 1
Node_4d(x=104, y=235, floor='LL', building='RoyCarver') Node_4d(x=104, y=235, floor='LL', building='RoyCarver') normal 1
Node_4d(x=104, y=235, floor='LL', building='RoyCarver') Node_4d(x=111, y=238, floor='LL', building='RoyCarver') normal 1
Node_4d(x=104, y=235, floor='LL', building='RoyCarver') Node_4d(x=110, y=223, floor='LL', building='RoyCarver') normal 1
Node_4d(x=110, y=159, floor='LL', building='RoyCarver') Node_4d(x=110, y=159, floor='LL', building='RoyCarver') normal 1
Node_4d(x=110, y=159, floor='LL', building='RoyCarver') Node_4d(x=119, y=159, floor='LL', building='RoyCarver') normal 1
Node_4d(x=110, y=159, floor='LL', building='RoyCarver') Node_4d(x=118, y=167, floor='LL', building='RoyCarver') door 1000
Node_4d(x=110, y=159, floor='LL', building='RoyCarver') Node_4d(x=105, y=164, floor='LL', building='RoyCarver') door 1000
Node_4d(x=111, y=238, floor='LL', building='RoyCarver') Node_4d(x=111, y=238, floor='LL', building='RoyCarver') normal 1
Node_4d(x=111, y=238, floor='LL', building='RoyCarver') Node_4d(x=118, y=233, floor='LL', building='RoyCarver') normal 1
Node_4d(x=111, y=238, floor='LL', building='RoyCarver') Node_4d(x=116, y=245, floor='LL', building='RoyCarver') normal 1
Node_4d(x=113, y=103, floor='LL', building='RoyCarver') Node_4d(x=113, y=103, floor='LL', building='RoyCarver') normal 1
Node_4d(x=116, y=112, floor='LL', building='RoyCarver') Node_4d(x=116, y=112, floor='LL', building='RoyCarver') normal 1
Node_4d(x=116, y=112, floor='LL', building='RoyCarver') Node_4d(x=123, y=115, floor='LL', building='RoyCarver') normal 1
Node_4d(x=116, y=112, floor='LL', building='RoyCarver') Node_4d(x=116, y=121, floor='LL', building='RoyCarver') normal 1
Node_4d(x=116, y=121, floor='LL', building='RoyCarver') Node_4d(x=116, y=121, floor='LL', building='RoyCarver') normal 1
Node_4d(x=116, y=121, floor='LL', building='RoyCarver') Node_4d(x=123, y=124, floor='LL', building='RoyCarver') normal 1
Node_4d(x=116, y=121, floor='LL', building='RoyCarver') Node_4d(x=116, y=130, floor='LL', building='RoyCarver') normal 1
Node_4d(x=116, y=121, floor='LL', building='RoyCarver') Node_4d(x=123, y=115, floor='LL', building='RoyCarver') normal 1
Node_4d(x=116, y=130, floor='LL', building='RoyCarver') Node_4d(x=116, y=130, floor='LL', building='RoyCarver') normal 1
Node_4d(x=116, y=130, floor='LL', building='RoyCarver') Node_4d(x=113, y=137, floor='LL', building='RoyCarver') normal 1
Node_4d(x=116, y=130, floor='LL', building='RoyCarver') Node_4d(x=122, y=136, floor='LL', building='RoyCarver') normal 1
Node_4d(x=116, y=130, floor='LL', building='RoyCarver') Node_4d(x=123, y=124, floor='LL', building='RoyCarver') normal 1
Node_4d(x=116, y=245, floor='LL', building='RoyCarver') Node_4d(x=116, y=245, floor='LL', building='RoyCarver') normal 1
Node_4d(x=116, y=245, floor='LL', building='RoyCarver') Node_4d(x=113, y=252, floor='LL', building='RoyCarver') normal 1
Node_4d(x=116, y=245, floor='LL', building='RoyCarver') Node_4d(x=123, y=249, floor='LL', building='RoyCarver') normal 1
Node_4d(x=116, y=245, floor='LL', building='RoyCarver') Node_4d(x=123, y=240, floor='LL', building='RoyCarver') normal 1
Node_4d(x=118, y=233, floor='LL', building='RoyCarver') Node_4d(x=118, y=233, floor='LL', building='RoyCarver') normal 1
Node_4d(x=118, y=233, floor='LL', building='RoyCarver') Node_4d(x=121, y=226, floor='LL', building='RoyCarver') normal 1
Node_4d(x=118, y=233, floor='LL', building='RoyCarver') Node_4d(x=123, y=240, floor='LL', building='RoyCarver') normal 1
Node_4d(x=118, y=233, floor='LL', building='RoyCarver') Node_4d(x=110, y=223, floor='LL', building='RoyCarver') normal 1
Node_4d(x=119, y=159, floor='LL', building='RoyCarver') Node_4d(x=119, y=159, floor='LL', building='RoyCarver') normal 1
Node_4d(x=119, y=159, floor='LL', building='RoyCarver') Node_4d(x=118, y=167, floor='LL', building='RoyCarver') door 1000
Node_4d(x=119, y=159, floor='LL', building='RoyCarver') Node_4d(x=128, y=159, floor='LL', building='RoyCarver') normal 1
Node_4d(x=119, y=159, floor='LL', building='RoyCarver') Node_4d(x=124, y=152, floor='LL', building='RoyCarver') door 1000
Node_4d(x=121, y=192, floor='LL', building='RoyCarver') Node_4d(x=121, y=192, floor='LL', building='RoyCarver') normal 1
Node_4d(x=121, y=192, floor='LL', building='RoyCarver') Node_4d(x=130, y=192, floor='LL', building='RoyCarver') normal 1
Node_4d(x=121, y=192, floor='LL', building='RoyCarver') Node_4d(x=123, y=201, floor='LL', building='RoyCarver') door 1000
Node_4d(x=121, y=226, floor='LL', building='RoyCarver') Node_4d(x=121, y=226, floor='LL', building='RoyCarver') normal 1
Node_4d(x=122, y=136, floor='LL', building='RoyCarver') Node_4d(x=122, y=136, floor='LL', building='RoyCarver') normal 1
Node_4d(x=122, y=136, floor='LL', building='RoyCarver') Node_4d(x=129, y=130, floor='LL', building='RoyCarver') normal 1
Node_4d(x=122, y=136, floor='LL', building='RoyCarver') Node_4d(x=113, y=137, floor='LL', building='RoyCarver') normal 1
Node_4d(x=123, y=115, floor='LL', building='RoyCarver') Node_4d(x=123, y=115, floor='LL', building='RoyCarver') normal 1
Node_4d(x=123, y=115, floor='LL', building='RoyCarver') Node_4d(x=130, y=112, floor='LL', building='RoyCarver') normal 1
Node_4d(x=123, y=115, floor='LL', building='RoyCarver') Node_4d(x=123, y=124, floor='LL', building='RoyCarver') normal 1
Node_4d(x=123, y=115, floor='LL', building='RoyCarver') Node_4d(x=130, y=121, floor='LL', building='RoyCarver') normal 1
Node_4d(x=123, y=124, floor='LL', building='RoyCarver') Node_4d(x=123, y=124, floor='LL', building='RoyCarver') normal 1
Node_4d(x=123, y=124, floor='LL', building='RoyCarver') Node_4d(x=130, y=121, floor='LL', building='RoyCarver') normal 1
Node_4d(x=123, y=124, floor='LL', building='RoyCarver') Node_4d(x=129, y=130, floor='LL', building='RoyCarver') normal 1
Node_4d(x=123, y=201, floor='LL', building='RoyCarver') Node_4d(x=123, y=201, floor='LL', building='RoyCarver') normal 1
Node_4d(x=123, y=201, floor='LL', building='RoyCarver') Node_4d(x=131, y=202, floor='LL', building='RoyCarver') normal 1
Node_4d(x=123, y=201, floor='LL', building='RoyCarver') Node_4d(x=123, y=213, floor='LL', building='RoyCarver') normal 1
Node_4d(x=123, y=213, floor='LL', building='RoyCarver') Node_4d(x=123, y=213, floor='LL', building='RoyCarver') normal 1
Node_4d(x=123, y=213, floor='LL', building='RoyCarver') Node_4d(x=120, y=220, floor='LL', building='RoyCarver') normal 1
